movie_id,movie_title,collaborator_id,collaborator_name,role,character,release_date
454,Romeo + Juliet,6201,Baz Luhrmann,Director,,1996/11/1
454,Romeo + Juliet,6194,Claire Danes,Actor,Juliet,1996/11/1
454,Romeo + Juliet,17772,Jesse Bradford,Actor,Balthasar,1996/11/1
454,Romeo + Juliet,6198,Vondie Curtis-Hall,Actor,Captain Prince,1996/11/1
454,Romeo + Juliet,6197,Brian Dennehy,Actor,Ted Montague,1996/11/1
454,Romeo + Juliet,5723,John Leguizamo,Actor,Tybalt,1996/11/1
454,Romeo + Juliet,6199,Miriam Margolyes,Actor,Nurse,1996/11/1
454,Romeo + Juliet,6195,Harold Perrineau,Actor,Mercutio,1996/11/1
454,Romeo + Juliet,94978,Christina Pickles,Actor,Caroline Montague,1996/11/1
454,Romeo + Juliet,4935,Pete Postlethwaite,Actor,Father Laurence,1996/11/1
454,Romeo + Juliet,22226,Paul Rudd,Actor,Dave Paris,1996/11/1
473888,Ryuichi Sakamoto: Coda,1087779,Stephen Nomura Schible,Director,,2017/11/4
473888,Ryuichi Sakamoto: Coda,11382,Ryuichi Sakamoto,Actor,Self,2017/11/4
473888,Ryuichi Sakamoto: Coda,7487,David Bowie,Actor,Jack Celliers (archive footage),2017/11/4
473888,Ryuichi Sakamoto: Coda,6949,John Malkovich,Actor,Port (archive footage),2017/11/4
473888,Ryuichi Sakamoto: Coda,26513,Debra Winger,Actor,Kit (archive footage),2017/11/4
473888,Ryuichi Sakamoto: Coda,1190206,Donatas Banionis,Actor,Kris Kelvin (archive footage),2017/11/4
473888,Ryuichi Sakamoto: Coda,1190211,Natalya Bondarchuk,Actor,Hari (archive footage),2017/11/4
473888,Ryuichi Sakamoto: Coda,1084110,Haruomi Hosono,Actor,Self,2017/11/4
473888,Ryuichi Sakamoto: Coda,1564130,Yukihiro Takahashi,Actor,Self,2017/11/4
1372,Blood Diamond,9181,Edward Zwick,Director,,2006/12/8
1372,Blood Diamond,938,Djimon Hounsou,Actor,Solomon Vandy,2006/12/8
1372,Blood Diamond,6161,Jennifer Connelly,Actor,Maddy Bowen,2006/12/8
1372,Blood Diamond,16742,Kagiso Kuypers,Actor,Dia Vandy,2006/12/8
1372,Blood Diamond,16743,Arnold Vosloo,Actor,Colonel Coetzee,2006/12/8
1372,Blood Diamond,16744,Antony Coleman,Actor,Cordell Brown,2006/12/8
1372,Blood Diamond,16746,Benu Mabhena,Actor,Jassie Vandy,2006/12/8
1372,Blood Diamond,16749,Anointing Lukola,Actor,N'Yanda Vandy,2006/12/8
1372,Blood Diamond,16752,David Harewood,Actor,Captain Poison,2006/12/8
1372,Blood Diamond,16754,Basil Wallace,Actor,Benjamin Kapanay,2006/12/8
1372,Blood Diamond,16756,Jimi Mistry,Actor,Nabil,2006/12/8
822099,The Lost Leonardo,1076827,Andreas Koefoed,Director,,2021/8/20
822099,The Lost Leonardo,1615959,Georgina Adam,Actor,Self - Writer and Journalist,2021/8/20
822099,The Lost Leonardo,3202335,Warren Adelson,Actor,Self - Art Dealer,2021/8/20
822099,The Lost Leonardo,3249716,Evan Beard,Actor,Self - Banker,2021/8/20
822099,The Lost Leonardo,3202345,Yves Bouvier,Actor,Self - Freeport Owner and Businessman,2021/8/20
822099,The Lost Leonardo,3249718,Alexandra Bregman,Actor,Self - Writer,2021/8/20
822099,The Lost Leonardo,2941203,Alison Cole,Actor,Self - Editor,2021/8/20
822099,The Lost Leonardo,3202306,Dianne Dwyer Modestini,Actor,Self - Restorer,2021/8/20
822099,The Lost Leonardo,3249710,Maria Teresa Fiorio,Actor,Self - Da Vinci Expert,2021/8/20
822099,The Lost Leonardo,3249715,Jacques Franck,Actor,Self - Artist and Restorer,2021/8/20
822099,The Lost Leonardo,3039825,Antoine Harari,Actor,Self - Investigative Journalist,2021/8/20
1422,The Departed,1032,Martin Scorsese,Director,,2006/10/4
1422,The Departed,1892,Matt Damon,Actor,Colin,2006/10/4
1422,The Departed,514,Jack Nicholson,Actor,Costello,2006/10/4
1422,The Departed,13240,Mark Wahlberg,Actor,Dignam,2006/10/4
1422,The Departed,8349,Martin Sheen,Actor,Queenan,2006/10/4
1422,The Departed,5538,Ray Winstone,Actor,Mr. French,2006/10/4
1422,The Departed,21657,Vera Farmiga,Actor,Madolyn,2006/10/4
1422,The Departed,18471,Anthony Anderson,Actor,Brown,2006/10/4
1422,The Departed,7447,Alec Baldwin,Actor,Ellerby,2006/10/4
1422,The Departed,18472,Kevin Corrigan,Actor,Cousin Sean,2006/10/4
1422,The Departed,18473,James Badge Dale,Actor,Barrigan,2006/10/4
640,Catch Me If You Can,488,Steven Spielberg,Director,,2002/12/16
640,Catch Me If You Can,31,Tom Hanks,Actor,Carl Hanratty,2002/12/16
640,Catch Me If You Can,4690,Christopher Walken,Actor,Frank Abagnale,2002/12/16
640,Catch Me If You Can,8349,Martin Sheen,Actor,Roger Strong,2002/12/16
640,Catch Me If You Can,136761,Nathalie Baye,Actor,Paula Abagnale,2002/12/16
640,Catch Me If You Can,9273,Amy Adams,Actor,Brenda Strong,2002/12/16
640,Catch Me If You Can,9274,James Brolin,Actor,Jack Barnes,2002/12/16
640,Catch Me If You Can,1990,Brian Howe,Actor,Earl Amdursky,2002/12/16
640,Catch Me If You Can,9275,Frank John Hughes,Actor,Tom Fox,2002/12/16
640,Catch Me If You Can,9276,Steve Eastin,Actor,Paul Morgan,2002/12/16
640,Catch Me If You Can,8191,Chris Ellis,Actor,Special Agent Witkins,2002/12/16
1587,What's Eating Gilbert Grape,5306,Lasse Hallstr?m,Director,,1993/12/17
1587,What's Eating Gilbert Grape,85,Johnny Depp,Actor,Gilbert Grape,1993/12/17
1587,What's Eating Gilbert Grape,3196,Juliette Lewis,Actor,Becky,1993/12/17
1587,What's Eating Gilbert Grape,2453,Mary Steenburgen,Actor,Betty Carver,1993/12/17
1587,What's Eating Gilbert Grape,17768,Darlene Cates,Actor,Bonnie Grape,1993/12/17
1587,What's Eating Gilbert Grape,17769,Laura Harrington,Actor,Amy Grape,1993/12/17
1587,What's Eating Gilbert Grape,8184,Mary Kate Schellhardt,Actor,Ellen Grape,1993/12/17
1587,What's Eating Gilbert Grape,17770,Kevin Tighe,Actor,Ken Carver,1993/12/17
1587,What's Eating Gilbert Grape,4764,John C. Reilly,Actor,Tucker Van Dyke,1993/12/17
1587,What's Eating Gilbert Grape,1064,Crispin Glover,Actor,Bobby McBurney,1993/12/17
1587,What's Eating Gilbert Grape,172680,Penelope Branning,Actor,Becky's Grandma,1993/12/17
3131,Gangs of New York,1032,Martin Scorsese,Director,,2002/12/14
3131,Gangs of New York,11856,Daniel Day-Lewis,Actor,Bill "The Butcher" Cutting,2002/12/14
3131,Gangs of New York,6941,Cameron Diaz,Actor,Jenny Everdeane,2002/12/14
3131,Gangs of New York,388,Jim Broadbent,Actor,Boss Tweed,2002/12/14
3131,Gangs of New York,4764,John C. Reilly,Actor,Happy Jack,2002/12/14
3131,Gangs of New York,9976,Henry Thomas,Actor,Johnny Sirocco,2002/12/14
3131,Gangs of New York,3896,Liam Neeson,Actor,"""Priest"" Vallon",2002/12/14
3131,Gangs of New York,2039,Brendan Gleeson,Actor,Walter "Monk" McGinn,2002/12/14
3131,Gangs of New York,480,Gary Lewis,Actor,McGloin,2002/12/14
3131,Gangs of New York,1115,Stephen Graham,Actor,Shang,2002/12/14
3131,Gangs of New York,1665,Eddie Marsan,Actor,Killoran,2002/12/14
1907,The Beach,2034,Danny Boyle,Director,,2000/2/3
1907,The Beach,19163,Virginie Ledoyen,Actor,Fran?oise,2000/2/3
1907,The Beach,19866,Guillaume Canet,Actor,¨¦tienne,2000/2/3
1907,The Beach,3063,Tilda Swinton,Actor,Sal,2000/2/3
1907,The Beach,19867,Staffan Kihlbom,Actor,Christo,2000/2/3
1907,The Beach,19868,Paterson Joseph,Actor,Keaty,2000/2/3
1907,The Beach,19869,Peter Youngblood Hills,Actor,Zeph,2000/2/3
1907,The Beach,18023,Robert Carlyle,Actor,Daffy,2000/2/3
1907,The Beach,19870,Jerry Swindall,Actor,Sammy,2000/2/3
1907,The Beach,19871,Lars Arentz-Hansen,Actor,Bugs,2000/2/3
1907,The Beach,2063,Jukka Hiltunen,Actor,Karl,2000/2/3
2567,The Aviator,1032,Martin Scorsese,Director,,2004/12/17
2567,The Aviator,112,Cate Blanchett,Actor,Katharine Hepburn,2004/12/17
2567,The Aviator,3967,Kate Beckinsale,Actor,Ava Gardner,2004/12/17
2567,The Aviator,4764,John C. Reilly,Actor,Noah Dietrich,2004/12/17
2567,The Aviator,7447,Alec Baldwin,Actor,Juan Trippe,2004/12/17
2567,The Aviator,21278,Alan Alda,Actor,Senator Ralph Owen Brewster,2004/12/17
2567,The Aviator,65,Ian Holm,Actor,Professor Fitz,2004/12/17
2567,The Aviator,6413,Danny Huston,Actor,Jack Frye,2004/12/17
2567,The Aviator,77070,Gwen Stefani,Actor,Jean Harlow,2004/12/17
2567,The Aviator,9642,Jude Law,Actor,Errol Flynn,2004/12/17
2567,The Aviator,36801,Adam Scott,Actor,Johnny Meyer,2004/12/17
4148,Revolutionary Road,39,Sam Mendes,Director,,2008/12/19
4148,Revolutionary Road,204,Kate Winslet,Actor,April Wheeler,2008/12/19
4148,Revolutionary Road,8534,Kathy Bates,Actor,Mrs. Helen Givings,2008/12/19
4148,Revolutionary Road,335,Michael Shannon,Actor,John Givings,2008/12/19
4148,Revolutionary Road,17696,Kathryn Hahn,Actor,Milly Campbell,2008/12/19
4148,Revolutionary Road,35029,David Harbour,Actor,Shep Campbell,2008/12/19
4148,Revolutionary Road,19152,Dylan Baker,Actor,Jack Ordway,2008/12/19
4148,Revolutionary Road,172705,Richard Easton,Actor,Mr. Givings,2008/12/19
4148,Revolutionary Road,35028,Zoe Kazan,Actor,Maureen Grube,2008/12/19
4148,Revolutionary Road,6067,Jay O. Sanders,Actor,Bart Pollock,2008/12/19
4148,Revolutionary Road,10960,Max Baker,Actor,Vince Lathrop,2008/12/19
10474,The Basketball Diaries,65390,Scott Kalvert,Director,,1995/4/21
10474,The Basketball Diaries,13240,Mark Wahlberg,Actor,Mickey,1995/4/21
10474,The Basketball Diaries,65395,James Madio,Actor,Pedro,1995/4/21
10474,The Basketball Diaries,11478,Lorraine Bracco,Actor,Mrs. Carroll,1995/4/21
10474,The Basketball Diaries,186526,Patrick McGaw,Actor,Neutron,1995/4/21
10474,The Basketball Diaries,8874,Ernie Hudson,Actor,Reggie,1995/4/21
10474,The Basketball Diaries,9257,Bruno Kirby,Actor,Swifty,1995/4/21
10474,The Basketball Diaries,11486,Michael Imperioli,Actor,Bobby,1995/4/21
10474,The Basketball Diaries,3196,Juliette Lewis,Actor,Diane Moody,1995/4/21
10474,The Basketball Diaries,163985,Manny Alfaro,Actor,Manny,1995/4/21
10474,The Basketball Diaries,18271,Toby Huss,Actor,Kenny,1995/4/21
11324,Shutter Island,1032,Martin Scorsese,Director,,2010/2/14
11324,Shutter Island,103,Mark Ruffalo,Actor,Chuck Aule,2010/2/14
11324,Shutter Island,2282,Ben Kingsley,Actor,Dr. Cawley,2010/2/14
11324,Shutter Island,2201,Max von Sydow,Actor,Dr. Naehring,2010/2/14
11324,Shutter Island,1812,Michelle Williams,Actor,Dolores,2010/2/14
11324,Shutter Island,1246,Emily Mortimer,Actor,Rachel 1,2010/2/14
11324,Shutter Island,1276,Patricia Clarkson,Actor,Rachel 2,2010/2/14
11324,Shutter Island,17183,Jackie Earle Haley,Actor,George Noyce,2010/2/14
11324,Shutter Island,15854,Ted Levine,Actor,Warden,2010/2/14
11324,Shutter Island,3911,John Carroll Lynch,Actor,Deputy Warden McPherson,2010/2/14
11324,Shutter Island,13550,Elias Koteas,Actor,Laeddis,2010/2/14
8092,This Boy's Life,30365,Michael Caton-Jones,Director,,1993/4/9
8092,This Boy's Life,380,Robert De Niro,Actor,Dwight Hansen,1993/4/9
8092,This Boy's Life,6913,Ellen Barkin,Actor,Caroline Wolff Hansen,1993/4/9
8092,This Boy's Life,2955,Chris Cooper,Actor,Roy,1993/4/9
8092,This Boy's Life,13446,Eliza Dushku,Actor,Pearl,1993/4/9
8092,This Boy's Life,53814,Jonah Blechman,Actor,Arthur Gayle,1993/4/9
8092,This Boy's Life,162605,Kathy Kinney,Actor,Marian,1993/4/9
8092,This Boy's Life,26283,Gerrit Graham,Actor,Mr. Howard,1993/4/9
8092,This Boy's Life,17832,Carla Gugino,Actor,Norma,1993/4/9
8092,This Boy's Life,182900,Zachary Ansley,Actor,Skipper,1993/4/9
8092,This Boy's Life,2219,Tobey Maguire,Actor,Chuck Bolger,1993/4/9
12106,The Quick and the Dead,7623,Sam Raimi,Director,,1995/2/9
12106,The Quick and the Dead,4430,Sharon Stone,Actor,Ellen,1995/2/9
12106,The Quick and the Dead,193,Gene Hackman,Actor,John Herod,1995/2/9
12106,The Quick and the Dead,934,Russell Crowe,Actor,Cort,1995/2/9
12106,The Quick and the Dead,2144,Tobin Bell,Actor,Dog Kelly,1995/2/9
12106,The Quick and the Dead,66288,Roberts Blossom,Actor,Doc Wallace,1995/2/9
12106,The Quick and the Dead,27116,Kevin Conway,Actor,Eugene Dred,1995/2/9
12106,The Quick and the Dead,65827,Keith David,Actor,Sgt. Clay Cantrell,1995/2/9
12106,The Quick and the Dead,2714,Lance Henriksen,Actor,Ace Hanlon,1995/2/9
12106,The Quick and the Dead,3798,Pat Hingle,Actor,Horace the Bartender,1995/2/9
12106,The Quick and the Dead,33,Gary Sinise,Actor,Marshall,1995/2/9
12113,Body of Lies,578,Ridley Scott,Director,,2008/10/9
12113,Body of Lies,934,Russell Crowe,Actor,Ed Hoffman,2008/10/9
12113,Body of Lies,2983,Mark Strong,Actor,Hani,2008/10/9
12113,Body of Lies,762,Ali Suliman,Actor,Omar Sadiki,2008/10/9
12113,Body of Lies,16358,Simon McBurney,Actor,Garland,2008/10/9
12113,Body of Lies,33241,Michael Gaston,Actor,Holiday,2008/10/9
12113,Body of Lies,43436,Mehdi Nebbou,Actor,Nizar,2008/10/9
12113,Body of Lies,229932,Golshifteh Farahani,Actor,Aisha,2008/10/9
12113,Body of Lies,25072,Oscar Isaac,Actor,Bassam,2008/10/9
12113,Body of Lies,16607,Alon Aboutboul,Actor,Al-Saleem,2008/10/9
12113,Body of Lies,77496,Vince Colosimo,Actor,Skip,2008/10/9
9466,Celebrity,1243,Woody Allen,Director,,1998/9/7
9466,Celebrity,5587,Hank Azaria,Actor,David,1998/9/7
9466,Celebrity,11181,Kenneth Branagh,Actor,Lee Simon,1998/9/7
9466,Celebrity,351,Judy Davis,Actor,Robin Simon,1998/9/7
9466,Celebrity,29369,Melanie Griffith,Actor,Nicole Oliver,1998/9/7
9466,Celebrity,10696,Famke Janssen,Actor,Bonnie,1998/9/7
9466,Celebrity,4250,Michael Lerner,Actor,Dr. Lupus,1998/9/7
9466,Celebrity,3266,Joe Mantegna,Actor,Tony Gardella,1998/9/7
9466,Celebrity,10739,Bebe Neuwirth,Actor,Nina - the Hooker,1998/9/7
9466,Celebrity,1920,Winona Ryder,Actor,Nola,1998/9/7
9466,Celebrity,6885,Charlize Theron,Actor,Supermodel,1998/9/7
9313,The Man in the Iron Mask,2460,Randall Wallace,Director,,1998/3/12
9313,The Man in the Iron Mask,5168,Gabriel Byrne,Actor,D'Artagnan,1998/3/12
9313,The Man in the Iron Mask,16940,Jeremy Irons,Actor,Aramis,1998/3/12
9313,The Man in the Iron Mask,6949,John Malkovich,Actor,Athos,1998/3/12
9313,The Man in the Iron Mask,16927,G¨¦rard Depardieu,Actor,Porthos,1998/3/12
9313,The Man in the Iron Mask,57298,Anne Parillaud,Actor,Queen Mother Anne,1998/3/12
9313,The Man in the Iron Mask,73937,Judith Godr¨¨che,Actor,Christine,1998/3/12
9313,The Man in the Iron Mask,38331,Edward Atterton,Actor,Lt. Andre,1998/3/12
9313,The Man in the Iron Mask,133,Peter Sarsgaard,Actor,Raoul,1998/3/12
9313,The Man in the Iron Mask,41419,Hugh Laurie,Actor,King's Advisor,1998/3/12
9313,The Man in the Iron Mask,180906,David Lowe,Actor,King's Advisor,1998/3/12
106646,The Wolf of Wall Street,1032,Martin Scorsese,Director,,2013/12/25
106646,The Wolf of Wall Street,21007,Jonah Hill,Actor,Donnie Azoff,2013/12/25
106646,The Wolf of Wall Street,234352,Margot Robbie,Actor,Naomi Lapaglia,2013/12/25
106646,The Wolf of Wall Street,10297,Matthew McConaughey,Actor,Mark Hanna,2013/12/25
106646,The Wolf of Wall Street,3497,Kyle Chandler,Actor,Agent Patrick Denham,2013/12/25
106646,The Wolf of Wall Street,3026,Rob Reiner,Actor,Max Belfort,2013/12/25
106646,The Wolf of Wall Street,19498,Jon Bernthal,Actor,Brad,2013/12/25
106646,The Wolf of Wall Street,15277,Jon Favreau,Actor,Manny Riskin,2013/12/25
106646,The Wolf of Wall Street,56024,Jean Dujardin,Actor,Jean Jacques Saurel,2013/12/25
106646,The Wolf of Wall Street,34901,Joanna Lumley,Actor,Aunt Emma,2013/12/25
106646,The Wolf of Wall Street,204392,Cristin Milioti,Actor,Teresa Petrillo,2013/12/25
9819,Marvin's Room,59635,Jerry Zaks,Director,,1996/12/18
9819,Marvin's Room,5064,Meryl Streep,Actor,Lee Wakefield Lacker,1996/12/18
9819,Marvin's Room,3092,Diane Keaton,Actor,Bessie Wakefield,1996/12/18
9819,Marvin's Room,380,Robert De Niro,Actor,Wallace "Wally" Carter,1996/12/18
9819,Marvin's Room,7668,Hume Cronyn,Actor,Marvin Wakefield,1996/12/18
9819,Marvin's Room,54122,Gwen Verdon,Actor,Ruth Wakefield,1996/12/18
9819,Marvin's Room,69301,Hal Scardino,Actor,Charlie Lacker,1996/12/18
9819,Marvin's Room,6486,Dan Hedaya,Actor,Robert "Bob" Carter,1996/12/18
9819,Marvin's Room,452,Margo Martindale,Actor,Charlotte Samit,1996/12/18
9819,Marvin's Room,38024,Cynthia Nixon,Actor,Retirement Home Director,1996/12/18
9819,Marvin's Room,76096,Kelly Ripa,Actor,Coral,1996/12/18
27205,Inception,525,Christopher Nolan,Director,,2010/7/15
27205,Inception,24045,Joseph Gordon-Levitt,Actor,Arthur,2010/7/15
27205,Inception,3899,Ken Watanabe,Actor,Saito,2010/7/15
27205,Inception,2524,Tom Hardy,Actor,Eames,2010/7/15
27205,Inception,27578,Elliot Page,Actor,Ariadne,2010/7/15
27205,Inception,95697,Dileep Rao,Actor,Yusuf,2010/7/15
27205,Inception,2037,Cillian Murphy,Actor,"Robert Fischer, Jr.",2010/7/15
27205,Inception,13022,Tom Berenger,Actor,Peter Browning,2010/7/15
27205,Inception,8293,Marion Cotillard,Actor,Mal Cobb,2010/7/15
27205,Inception,4935,Pete Postlethwaite,Actor,Maurice Fischer,2010/7/15
27205,Inception,3895,Michael Caine,Actor,Stephen Miles,2010/7/15
12702,Critters 3,73962,Kristine Peterson,Director,,1991/12/11
12702,Critters 3,37007,Aimee Brooks,Actor,Annie,1991/12/11
12702,Critters 3,73960,John Calvin,Actor,Clifford,1991/12/11
12702,Critters 3,169293,Katherine Cortez,Actor,Marcia,1991/12/11
12702,Critters 3,148122,Geoffrey Blake,Actor,Frank Longo,1991/12/11
12702,Critters 3,157986,Diana Bellamy,Actor,Rosalie,1991/12/11
12702,Critters 3,33569,William Dennis Hunt,Actor,Briggs,1991/12/11
12702,Critters 3,11794,Frances Bay,Actor,Mrs. Menges,1991/12/11
12702,Critters 3,16070,Bill Zuckert,Actor,Mr. Menges,1991/12/11
12702,Critters 3,35092,Don Keith Opper,Actor,Charlie McFadden,1991/12/11
12702,Critters 3,73961,Christian Cousins,Actor,Johnny,1991/12/11
896633,Adele One Night Only,572551,Paul Dugdale,Director,,2021/11/14
896633,Adele One Night Only,449538,Adele,Actor,Self,2021/11/14
896633,Adele One Night Only,13309,Oprah Winfrey,Actor,Self,2021/11/14
896633,Adele One Night Only,1661465,Lizzo,Actor,Self,2021/11/14
896633,Adele One Night Only,55536,Melissa McCarthy,Actor,Self,2021/11/14
896633,Adele One Night Only,17773,Gabrielle Union,Actor,Self,2021/11/14
896633,Adele One Night Only,55466,James Corden,Actor,Self,2021/11/14
896633,Adele One Night Only,968922,Dwyane Wade,Actor,Self,2021/11/14
896633,Adele One Night Only,929825,Ava DuVernay,Actor,Self,2021/11/14
896633,Adele One Night Only,19274,Seth Rogen,Actor,Self,2021/11/14
896633,Adele One Night Only,197315,Drake,Actor,Self,2021/11/14
36834,Total Eclipse,1128,Agnieszka Holland,Director,,1995/11/3
36834,Total Eclipse,11207,David Thewlis,Actor,Paul Verlaine,1995/11/3
36834,Total Eclipse,40938,Romane Bohringer,Actor,Mathilde Maute,1995/11/3
36834,Total Eclipse,19068,Dominique Blanc,Actor,Isabelle Rimbaud,1995/11/3
36834,Total Eclipse,150916,Nita Klein,Actor,Rimbaud's Mother,1995/11/3
36834,Total Eclipse,1163055,F¨¦licie Pasotti,Actor,"Isabelle, as a child",1995/11/3
36834,Total Eclipse,46274,James Thierr¨¦e,Actor,Frederic,1995/11/3
36834,Total Eclipse,1163056,Emmanuelle Oppo,Actor,Vitalie,1995/11/3
36834,Total Eclipse,12952,Christopher Hampton,Actor,The Judge,1995/11/3
36834,Total Eclipse,146375,Denise Chalem,Actor,Mrs. Maute De Fleurville,1995/11/3
36834,Total Eclipse,2829,Andrzej Seweryn,Actor,Mr. Maute De Fleurville,1995/11/3
44992,IMAX Hubble,77863,Toni Myers,Director,,2010/3/19
64682,The Great Gatsby,6201,Baz Luhrmann,Director,,2013/5/9
64682,The Great Gatsby,2219,Tobey Maguire,Actor,Nick Carraway,2013/5/9
64682,The Great Gatsby,36662,Carey Mulligan,Actor,Daisy Buchanan,2013/5/9
64682,The Great Gatsby,33192,Joel Edgerton,Actor,Tom Buchanan,2013/5/9
64682,The Great Gatsby,1133349,Elizabeth Debicki,Actor,Jordan Baker,2013/5/9
64682,The Great Gatsby,52848,Isla Fisher,Actor,Myrtle Wilson,2013/5/9
64682,The Great Gatsby,76512,Jason Clarke,Actor,George Wilson,2013/5/9
64682,The Great Gatsby,35780,Amitabh Bachchan,Actor,Meyer Wolfsheim,2013/5/9
64682,The Great Gatsby,236851,Callan McAuliffe,Actor,Teen Jay Gatsby,2013/5/9
64682,The Great Gatsby,205474,Adelaide Clemens,Actor,Catherine,2013/5/9
64682,The Great Gatsby,45211,Steve Bisley,Actor,Dan Cody,2013/5/9
68718,Django Unchained,138,Quentin Tarantino,Director,,2012/12/25
68718,Django Unchained,134,Jamie Foxx,Actor,Django Freeman,2012/12/25
68718,Django Unchained,27319,Christoph Waltz,Actor,Dr. King Schultz,2012/12/25
68718,Django Unchained,11703,Kerry Washington,Actor,Broomhilda von Shaft,2012/12/25
